year,state,property_damage
2023,North Carolina,10.00K
2023,South Carolina,50.00K
2023,South Carolina,300.00K
2023,North Carolina,10.00K
2023,North Carolina,10.00K
2023,Iowa,10.00K
2023,Texas,50.00K
2023,Texas,10.00K
2023,Texas,100.00K
2023,Texas,5.00K
2023,Texas,3.00K
2023,Kentucky,1.00K
2023,Kentucky,5.00K
2023,Tennessee,5.00K
2023,Tennessee,5.00K
2023,Tennessee,10.00K
2023,Tennessee,5.00K
2023,Tennessee,10.00K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Tennessee,15.00K
2023,Tennessee,100.00K
2023,Tennessee,25.00K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,8.00K
2023,Alabama,0.50K
2023,Montana,300.00K
2023,Pennsylvania,8.00K
2023,Pennsylvania,6.00K
2023,Pennsylvania,4.00K
2023,Maryland,5.00K
2023,Maryland,5.00K
2023,Maryland,5.00K
2023,Maryland,2.00K
2023,Maryland,10.00K
2023,Maryland,10.00K
2023,Kentucky,25.00K
2023,Kentucky,200.00K
2023,Alabama,0.50K
2023,Missouri,10.00K
2023,Missouri,5.00K
2023,Alabama,0.50K
2023,Alabama,2.00K
2023,Alabama,2.00K
2023,Alabama,10.00K
2023,Missouri,10.00K
2023,Missouri,250.00K
2023,Pennsylvania,10.00K
2023,Pennsylvania,20.00K
2023,Pennsylvania,10.00K
2023,Pennsylvania,2.00K
2023,Kentucky,4.00K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,7.50K
2023,West Virginia,0.20K
2023,West Virginia,1.00K
2023,West Virginia,1.50K
2023,West Virginia,1.00K
2023,Oklahoma,20.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,West Virginia,1.00K
2023,West Virginia,1.50K
2023,West Virginia,1.50K
2023,West Virginia,0.10K
2023,Alabama,1.00K
2023,Mississippi,150.00K
2023,Missouri,750.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Georgia,5.00K
2023,Georgia,2.00K
2023,West Virginia,0.20K
2023,West Virginia,1.50K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,North Dakota,150.00K
2023,North Dakota,100.00K
2023,Ohio,3.00K
2023,Ohio,0.50K
2023,Ohio,0.25K
2023,Ohio,0.50K
2023,Massachusetts,5.00K
2023,Massachusetts,0.10K
2023,Massachusetts,0.80K
2023,Nebraska,50.00K
2023,Nebraska,100.00K
2023,Alabama,3.00K
2023,Maryland,10.00K
2023,Maryland,1.00K
2023,Alabama,1.00K
2023,Tennessee,15.00K
2023,Tennessee,25.00K
2023,Kentucky,3.00K
2023,Kentucky,5.00K
2023,Kentucky,1.00K
2023,Indiana,1.00K
2023,Indiana,100.00K
2023,Indiana,2.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,10.00K
2023,Tennessee,1.00K
2023,Tennessee,5.00K
2023,Tennessee,15.00K
2023,Tennessee,15.00K
2023,Tennessee,50.00K
2023,Alabama,3.00K
2023,Alabama,0.50K
2023,Alabama,1.50K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Pennsylvania,10.00K
2023,Pennsylvania,10.00K
2023,Maryland,10.00K
2023,Maryland,20.00K
2023,Virginia,10.00K
2023,Kentucky,25.00K
2023,Kentucky,15.00K
2023,Pennsylvania,15.00K
2023,Pennsylvania,12.00K
2023,Pennsylvania,4.00K
2023,Pennsylvania,5.00K
2023,Pennsylvania,2.00K
2023,Pennsylvania,8.00K
2023,Pennsylvania,3.00K
2023,Pennsylvania,5.00K
2023,Pennsylvania,3.00K
2023,Pennsylvania,3.00K
2023,Pennsylvania,7.00K
2023,Pennsylvania,2.00K
2023,Pennsylvania,4.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,2.00K
2023,Washington,5.00K
2023,Tennessee,1.00K
2023,Alabama,1.00K
2023,Alabama,7.50K
2023,Alabama,1.00K
2023,Washington,10.00K
2023,Arkansas,120.00K
2023,Arkansas,2.00K
2023,Oklahoma,2.00K
2023,Oklahoma,2.00K
2023,North Carolina,0.50K
2023,Louisiana,1.00K
2023,West Virginia,0.75K
2023,West Virginia,3.00K
2023,Alabama,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Alabama,2.00K
2023,Georgia,2.00K
2023,Georgia,2.00K
2023,West Virginia,0.20K
2023,West Virginia,0.25K
2023,West Virginia,0.25K
2023,West Virginia,0.50K
2023,Michigan,5.00K
2023,Michigan,4.00K
2023,Michigan,7.00K
2023,Michigan,5.00K
2023,Alabama,4.00K
2023,Alabama,1.00K
2023,Alabama,300.00K
2023,Alabama,3.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Virginia,2.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Virginia,35.00K
2023,Ohio,0.50K
2023,West Virginia,5.00K
2023,Kansas,5.00K
2023,Kansas,1.00K
2023,Nebraska,100.00K
2023,Nebraska,25.00K
2023,Nebraska,250.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,2.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,2.00K
2023,Tennessee,2.00K
2023,New York,2.00K
2023,New York,0.50K
2023,New York,2.00K
2023,New York,2.00K
2023,Mississippi,10.00K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Indiana,2.00K
2023,Indiana,8.00K
2023,Indiana,8.00K
2023,Indiana,5.00K
2023,Indiana,1.00K
2023,Indiana,8.00K
2023,Indiana,5.00K
2023,Tennessee,10.00K
2023,Tennessee,15.00K
2023,Tennessee,1.00K
2023,Tennessee,5.00K
2023,Tennessee,1.00K
2023,South Carolina,0.10K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Idaho,4.00K
2023,Washington,1.00M
2023,Pennsylvania,1.00K
2023,Florida,0.20K
2023,Florida,1.00K
2023,Pennsylvania,1.00K
2023,Pennsylvania,7.00K
2023,Pennsylvania,4.00K
2023,Pennsylvania,7.00K
2023,Kentucky,75.00K
2023,Kentucky,50.00K
2023,Missouri,40.00K
2023,Pennsylvania,2.00K
2023,Pennsylvania,2.00K
2023,Pennsylvania,4.00K
2023,Kentucky,3.00K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Missouri,10.00K
2023,California,0.01K
2023,Ohio,20.00K
2023,Arkansas,20.00K
2023,Oklahoma,10.00K
2023,Oklahoma,25.00K
2023,North Carolina,0.50K
2023,North Carolina,2.00K
2023,West Virginia,1.50K
2023,West Virginia,3.00K
2023,Missouri,10.00K
2023,Colorado,5.00K
2023,West Virginia,0.25K
2023,West Virginia,0.25K
2023,West Virginia,0.25K
2023,North Dakota,100.00K
2023,Virginia,1.00K
2023,Virginia,5.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Virginia,3.00K
2023,Virginia,15.00K
2023,Virginia,1.00K
2023,Georgia,1.00K
2023,Arizona,2.00K
2023,Kansas,50.00K
2023,Kansas,50.00K
2023,Kansas,160.00K
2023,Nebraska,200.00K
2023,Nebraska,50.00K
2023,Nebraska,200.00K
2023,Tennessee,5.00K
2023,Tennessee,1.00K
2023,Tennessee,2.00K
2023,Tennessee,2.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,New York,10.00K
2023,New York,2.00K
2023,New York,0.50K
2023,New York,2.00K
2023,Nebraska,90.00K
2023,Michigan,25.00K
2023,Tennessee,15.00K
2023,Alabama,1.00K
2023,Alabama,8.00K
2023,Alabama,0.50K
2023,Tennessee,5.00K
2023,Tennessee,1.00K
2023,South Carolina,0.10K
2023,Pennsylvania,15.00K
2023,Tennessee,10.00K
2023,Tennessee,5.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Ohio,0.10K
2023,Ohio,0.20K
2023,Tennessee,75.00K
2023,Tennessee,1.00K
2023,Tennessee,25.00K
2023,Michigan,10.00K
2023,Illinois,7.00K
2023,Kentucky,1.00K
2023,Pennsylvania,15.00K
2023,Pennsylvania,4.00K
2023,Pennsylvania,15.00K
2023,Missouri,10.00K
2023,Missouri,75.00K
2023,Missouri,20.00K
2023,Missouri,30.00K
2023,Missouri,20.00K
2023,Montana,20.00K
2023,Missouri,250.00K
2023,Washington,3.00K
2023,Washington,0.50K
2023,Missouri,250.00K
2023,Missouri,200.00K
2023,Alabama,1.00K
2023,Kentucky,0.20K
2023,Alabama,1.00K
2023,Alabama,8.00K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,West Virginia,1.50K
2023,West Virginia,1.50K
2023,West Virginia,0.25K
2023,West Virginia,1.50K
2023,West Virginia,3.00K
2023,Alabama,0.50K
2023,Missouri,125.00K
2023,Missouri,250.00K
2023,Missouri,150.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Florida,250.00K
2023,Georgia,2.00K
2023,Georgia,2.00K
2023,West Virginia,0.25K
2023,West Virginia,0.50K
2023,West Virginia,0.50K
2023,Kentucky,2.00K
2023,Nevada,5.00K
2023,California,0.01K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Kansas,1.00K
2023,Kansas,500.00K
2023,Nebraska,75.00K
2023,Nebraska,50.00K
2023,Tennessee,2.00K
2023,New York,5.00K
2023,New York,0.50K
2023,New York,2.00K
2023,New York,2.00K
2023,Kentucky,0.60K
2023,Missouri,25.00K
2023,Tennessee,25.00K
2023,Tennessee,25.00K
2023,Tennessee,25.00K
2023,Alabama,0.50K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Ohio,0.50K
2023,Kentucky,10.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,75.00K
2023,Kentucky,50.00K
2023,Missouri,10.00K
2023,Missouri,20.00K
2023,Missouri,2.00K
2023,Missouri,5.00K
2023,Illinois,10.00K
2023,Alabama,10.00K
2023,Alabama,8.00K
2023,Alabama,8.00K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Michigan,5.00K
2023,Michigan,2.00K
2023,Michigan,5.00K
2023,Michigan,15.00K
2023,Kentucky,25.00K
2023,Kentucky,5.00K
2023,Kentucky,3.00K
2023,Kentucky,10.00K
2023,Wyoming,35.00K
2023,Missouri,100.00K
2023,Missouri,50.00K
2023,Missouri,400.00K
2023,Montana,1.00M
2023,Missouri,150.00K
2023,North Carolina,300.00M
2023,Alabama,8.00K
2023,Alabama,2.00K
2023,Alabama,12.00K
2023,Alabama,12.00K
2023,Kentucky,0.20K
2023,Alabama,10.00K
2023,Alabama,3.00K
2023,Alabama,1.50K
2023,Alabama,2.00K
2023,Alabama,2.00K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,1.50K
2023,West Virginia,3.00K
2023,West Virginia,1.50K
2023,West Virginia,0.25K
2023,West Virginia,0.20K
2023,Alabama,2.00K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Alabama,3.00K
2023,Georgia,2.00K
2023,Georgia,2.00K
2023,Georgia,2.00K
2023,Georgia,2.00K
2023,Virginia,0.25K
2023,Virginia,0.25K
2023,Alabama,1.00K
2023,Alabama,5.00K
2023,North Dakota,2.00K
2023,North Dakota,350.00K
2023,Alabama,1.00K
2023,Kansas,10.00K
2023,Alabama,1.00K
2023,Arizona,1.00K
2023,Arizona,2.00K
2023,Kansas,250.00K
2023,Kansas,100.00K
2023,Kansas,50.00K
2023,Nebraska,350.00K
2023,Nebraska,150.00K
2023,New York,5.00K
2023,New York,0.50K
2023,New York,0.50K
2023,New York,0.50K
2023,Kentucky,1.00K
2023,Massachusetts,0.50K
2023,Virginia,0.50K
2023,West Virginia,0.50K
2023,West Virginia,0.50K
2023,West Virginia,0.50K
2023,West Virginia,1.00K
2023,North Carolina,0.50K
2023,North Carolina,1.50K
2023,South Carolina,5.00K
2023,Tennessee,1.00K
2023,Tennessee,5.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Illinois,2.00K
2023,Arkansas,15.00K
2023,Tennessee,10.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,5.00K
2023,Tennessee,1.00K
2023,Tennessee,20.00K
2023,Illinois,10.00K
2023,Illinois,1.00K
2023,Illinois,25.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Ohio,0.25K
2023,Ohio,0.25K
2023,Ohio,0.25K
2023,Pennsylvania,4.00K
2023,Kentucky,5.00K
2023,Kentucky,2.00K
2023,Indiana,25.00K
2023,Kentucky,30.00K
2023,Kentucky,5.00K
2023,Kentucky,2.00M
2023,Kentucky,0.50M
2023,Kentucky,250.00K
2023,Kentucky,150.00K
2023,Kentucky,700.00K
2023,Kentucky,500.00K
2023,Kentucky,100.00K
2023,Kentucky,50.00K
2023,Kentucky,1.00K
2023,Kentucky,3.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,3.00K
2023,Alabama,0.50K
2023,Alabama,2.00K
2023,Alabama,2.00K
2023,West Virginia,0.50K
2023,West Virginia,0.50K
2023,Missouri,250.00K
2023,Oklahoma,2.00K
2023,Alabama,10.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Georgia,3.00K
2023,Georgia,2.00K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,2.00K
2023,Alabama,20.00K
2023,California,0.01K
2023,West Virginia,0.20K
2023,Kansas,25.00K
2023,Kansas,250.00K
2023,Kansas,1.00K
2023,Nebraska,150.00K
2023,Nebraska,100.00K
2023,North Carolina,10.00K
2023,North Carolina,10.00K
2023,North Carolina,2.00K
2023,New York,0.50K
2023,New York,0.50K
2023,New York,0.50K
2023,New York,0.50K
2023,Kentucky,1.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Virginia,0.60K
2023,Virginia,0.50K
2023,Virginia,1.00K
2023,Virginia,15.00K
2023,Michigan,25.00K
2023,Georgia,6.00K
2023,Louisiana,15.00K
2023,Kansas,25.00K
2023,Kansas,10.00K
2023,Kansas,50.00K
2023,Tennessee,5.00K
2023,Tennessee,1.00K
2023,Tennessee,5.00K
2023,Tennessee,5.00K
2023,Illinois,1.00K
2023,Illinois,5.00K
2023,Tennessee,15.00K
2023,Illinois,1.00K
2023,Tennessee,15.00K
2023,Tennessee,25.00K
2023,Tennessee,1.00K
2023,Missouri,7.00K
2023,Kentucky,20.00K
2023,Kentucky,1.00K
2023,Alabama,1.50K
2023,Alabama,0.50K
2023,Pennsylvania,1.00K
2023,Pennsylvania,1.00K
2023,Pennsylvania,7.00K
2023,Pennsylvania,1.00K
2023,Pennsylvania,4.00K
2023,Kentucky,10.00K
2023,Indiana,40.00K
2023,Indiana,5.00K
2023,Indiana,15.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Illinois,250.00K
2023,Michigan,5.00K
2023,Michigan,20.00K
2023,Michigan,100.00K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,10.00K
2023,Alabama,3.00K
2023,Alabama,0.50K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,Alabama,8.00K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Indiana,200.00K
2023,Kentucky,5.00K
2023,Kentucky,20.00K
2023,Kentucky,30.00K
2023,Ohio,40.00K
2023,Ohio,20.00K
2023,Ohio,1.00K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,Missouri,5.00K
2023,Missouri,10.00K
2023,Alabama,2.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Florida,3.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,Georgia,2.00K
2023,West Virginia,0.50K
2023,West Virginia,0.50K
2023,Alabama,1.00K
2023,Ohio,20.00K
2023,Louisiana,5.00K
2023,Louisiana,2.00K
2023,Louisiana,2.00K
2023,Louisiana,3.00K
2023,Louisiana,50.00K
2023,Louisiana,2.00K
2023,Nebraska,250.00K
2023,Nebraska,250.00K
2023,North Carolina,3.00K
2023,North Carolina,3.00K
2023,North Carolina,2.00K
2023,North Carolina,2.00K
2023,North Carolina,6.00K
2023,North Carolina,75.00K
2023,New York,0.50K
2023,New York,0.50K
2023,New York,0.50K
2023,New York,0.50K
2023,Virginia,0.50K
2023,Virginia,5.00K
2023,Alabama,20.00K
2023,Tennessee,50.00K
2023,Missouri,200.00K
2023,Missouri,40.00K
2023,Tennessee,5.00K
2023,Tennessee,15.00K
2023,Tennessee,1.00K
2023,Tennessee,5.00K
2023,Illinois,5.00K
2023,Illinois,10.00K
2023,Illinois,2.00K
2023,Tennessee,25.00K
2023,Tennessee,10.00K
2023,Tennessee,50.00K
2023,Kentucky,10.00K
2023,Kentucky,1.00K
2023,Illinois,10.00K
2023,Kentucky,35.00K
2023,Kentucky,1.00K
2023,Missouri,10.00K
2023,Pennsylvania,3.00K
2023,Pennsylvania,4.00K
2023,Illinois,20.00K
2023,Illinois,5.00K
2023,Virginia,75.00K
2023,Virginia,10.00K
2023,Virginia,10.00K
2023,Virginia,10.00K
2023,Virginia,2.00K
2023,Michigan,100.00K
2023,Michigan,15.00K
2023,Michigan,5.00K
2023,Kentucky,0.50K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,1.50K
2023,Kentucky,10.00K
2023,Illinois,10.00K
2023,Missouri,10.00K
2023,Indiana,4.00K
2023,West Virginia,0.20K
2023,Ohio,4.00K
2023,Ohio,0.50K
2023,Ohio,0.25K
2023,Ohio,40.00K
2023,Ohio,0.25K
2023,Ohio,0.10K
2023,Ohio,0.25K
2023,Ohio,3.00K
2023,Ohio,3.00K
2023,Ohio,4.00K
2023,Ohio,1.00K
2023,West Virginia,5.00K
2023,West Virginia,1.50K
2023,Alabama,2.00K
2023,Alabama,400.00K
2023,Florida,2.00K
2023,Florida,2.00K
2023,West Virginia,0.50K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,West Virginia,0.25K
2023,West Virginia,0.25K
2023,Louisiana,2.00K
2023,Louisiana,1.00K
2023,Louisiana,1.00K
2023,Louisiana,1.00K
2023,Louisiana,1.00K
2023,Louisiana,1.00K
2023,Louisiana,5.00K
2023,Nebraska,100.00K
2023,Nebraska,100.00K
2023,Washington,5.00M
2023,Arizona,15.00K
2023,Arizona,5.00K
2023,New York,2.00K
2023,New York,0.50K
2023,New York,2.00K
2023,New York,2.00K
2023,Ohio,20.00K
2023,Ohio,5.00K
2023,Ohio,4.00K
2023,Virginia,1.00K
2023,Virginia,1.50K
2023,Virginia,1.00K
2023,Louisiana,5.00K
2023,Alabama,2.00K
2023,Alabama,0.50K
2023,Alabama,1.50K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Michigan,10.00K
2023,Tennessee,1.00K
2023,Tennessee,25.00K
2023,Tennessee,5.00K
2023,Tennessee,5.00K
2023,Kentucky,8.00K
2023,South Carolina,0.10K
2023,Tennessee,5.00K
2023,Tennessee,1.00K
2023,Kentucky,5.00K
2023,Missouri,5.00K
2023,Illinois,25.00K
2023,Illinois,1.00K
2023,Illinois,4.00K
2023,Illinois,50.00K
2023,Illinois,4.00K
2023,Illinois,10.00K
2023,Virginia,3.00K
2023,Virginia,5.00K
2023,Virginia,2.00K
2023,Virginia,2.00K
2023,Kentucky,1.50K
2023,Kentucky,0.25K
2023,Alabama,0.50K
2023,Alabama,5.00K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Alabama,1.50K
2023,Texas,10.00K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Ohio,12.00K
2023,Ohio,4.00K
2023,Ohio,5.00K
2023,Ohio,1.00K
2023,Ohio,8.00K
2023,Ohio,0.25K
2023,Ohio,10.00K
2023,West Virginia,0.50K
2023,West Virginia,0.50K
2023,Alabama,20.00K
2023,Florida,5.00K
2023,Florida,2.00K
2023,Florida,5.00K
2023,Florida,2.00K
2023,Georgia,2.00K
2023,Georgia,10.00K
2023,West Virginia,0.25K
2023,West Virginia,0.50K
2023,West Virginia,0.25K
2023,West Virginia,0.20K
2023,Kentucky,0.25K
2023,Tennessee,3.00K
2023,Tennessee,1.00K
2023,Louisiana,1.00K
2023,Louisiana,3.00K
2023,Louisiana,2.00K
2023,Louisiana,5.00K
2023,Texas,3.00K
2023,Florida,2.00K
2023,Florida,0.10K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Nebraska,100.00K
2023,Nebraska,100.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,0.50K
2023,New York,0.50K
2023,Virginia,0.50K
2023,Virginia,0.50K
2023,Virginia,0.50K
2023,Virginia,1.00K
2023,Georgia,50.00K
2023,Alabama,0.50K
2023,Alabama,1.50K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,1.50K
2023,Alabama,2.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,10.00K
2023,Indiana,15.00K
2023,Indiana,20.00K
2023,Indiana,3.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,5.00K
2023,South Carolina,5.00K
2023,Alabama,2.00K
2023,Alabama,1.00K
2023,Alabama,3.00K
2023,Alabama,2.00K
2023,Kentucky,2.00K
2023,Missouri,2.00K
2023,Missouri,2.00K
2023,Tennessee,50.00K
2023,Tennessee,50.00K
2023,Michigan,0.50K
2023,California,0.01K
2023,California,0.01K
2023,Illinois,50.00K
2023,Illinois,15.00K
2023,Illinois,2.00K
2023,Illinois,4.00K
2023,Illinois,3.00K
2023,Virginia,500.00K
2023,Virginia,20.00K
2023,Virginia,15.00K
2023,Virginia,3.00K
2023,Virginia,2.00K
2023,Florida,3.00K
2023,Alabama,5.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,2.00K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Ohio,0.20K
2023,Ohio,4.00K
2023,Ohio,0.25K
2023,Ohio,10.00K
2023,Ohio,2.00K
2023,Ohio,4.00K
2023,Ohio,8.00K
2023,Ohio,10.00K
2023,Ohio,5.00K
2023,West Virginia,0.50K
2023,West Virginia,0.20K
2023,Georgia,2.00K
2023,West Virginia,3.00K
2023,West Virginia,1.50K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,West Virginia,1.50K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,3.00K
2023,Tennessee,2.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,West Virginia,1.50K
2023,Ohio,0.20K
2023,Ohio,0.25K
2023,Alabama,0.50K
2023,Nebraska,2.00K
2023,New York,1.00K
2023,New York,0.30K
2023,New York,2.00K
2023,New York,0.50K
2023,New York,0.50K
2023,New York,0.50K
2023,Kentucky,15.00K
2023,Georgia,1.00K
2023,Georgia,1.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,West Virginia,5.00K
2023,North Carolina,0.50K
2023,North Carolina,0.50K
2023,North Carolina,1.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Indiana,10.00K
2023,Indiana,5.00K
2023,Indiana,20.00K
2023,Indiana,1.00K
2023,Indiana,4.00K
2023,Kentucky,5.00K
2023,Ohio,75.00K
2023,Michigan,10.00K
2023,Michigan,30.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,15.00K
2023,Kentucky,6.00K
2023,Tennessee,1.00K
2023,Tennessee,10.00K
2023,Tennessee,15.00K
2023,Tennessee,5.00K
2023,Michigan,10.00K
2023,Michigan,2.00K
2023,Illinois,15.00K
2023,Wyoming,60.00K
2023,Virginia,10.00K
2023,Virginia,10.00K
2023,Virginia,10.00K
2023,Virginia,2.00K
2023,Virginia,10.00K
2023,Virginia,25.00K
2023,Missouri,10.00K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,Alabama,5.00K
2023,Alabama,20.00K
2023,Alabama,1.00K
2023,Alabama,7.50K
2023,Ohio,15.00K
2023,Ohio,15.00K
2023,Ohio,1.00K
2023,Ohio,1.00K
2023,Ohio,2.00K
2023,Ohio,10.00K
2023,Ohio,20.00K
2023,Ohio,10.00K
2023,West Virginia,5.00K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,West Virginia,1.00M
2023,Kentucky,0.20K
2023,West Virginia,0.05K
2023,Alabama,8.00K
2023,Alabama,7500.00K
2023,Alabama,1.00K
2023,Alabama,2.00K
2023,Alabama,1.00K
2023,Alabama,2.00K
2023,Alabama,1.00K
2023,Ohio,20.00K
2023,Ohio,20.00K
2023,Ohio,8.00K
2023,Ohio,30.00K
2023,Ohio,0.25K
2023,Ohio,0.25K
2023,Kentucky,0.25K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Alabama,7.50K
2023,Alabama,0.50K
2023,Alabama,1.00K
2023,Alabama,2.00K
2023,Nebraska,15.00K
2023,New York,0.50K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,3.00K
2023,Kentucky,1.00K
2023,North Carolina,1.00K
2023,North Carolina,150.00K
2023,North Carolina,15.00K
2023,North Carolina,10.00K
2023,Indiana,2.00K
2023,Indiana,2.00K
2023,Indiana,1.00K
2023,Michigan,500.00K
2023,Michigan,20.00K
2023,Tennessee,5.00K
2023,Tennessee,1.00K
2023,Tennessee,10.00K
2023,Tennessee,1.00K
2023,Tennessee,15.00K
2023,Indiana,5.00K
2023,Indiana,5.00K
2023,Indiana,10.00K
2023,Indiana,3.00K
2023,Kentucky,8.00K
2023,Alabama,5.00K
2023,Alabama,1.00K
2023,Kentucky,5.00K
2023,Kentucky,10.00K
2023,Kentucky,20.00K
2023,Alabama,0.50K
2023,Michigan,2.00K
2023,Michigan,2.00K
2023,Montana,70.00K
2023,Pennsylvania,4.00K
2023,Pennsylvania,4.00K
2023,Pennsylvania,5.00K
2023,Pennsylvania,3.00K
2023,Virginia,2.00K
2023,Virginia,20.00K
2023,Virginia,2.00K
2023,Virginia,5.00K
2023,Virginia,10.00K
2023,Virginia,5.00K
2023,Illinois,2.00K
2023,Illinois,30.00K
2023,Alabama,8.00K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,Alabama,0.50K
2023,West Virginia,0.50K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,Alabama,1.00K
2023,Alabama,1.00K
2023,Ohio,15.00K
2023,West Virginia,0.20K
2023,West Virginia,1.50K
2023,West Virginia,0.25K
