year,state,property_damage
2021,Maryland,10.00K
2021,Maryland,20.00K
2021,Maryland,20.00K
2021,Maryland,1.00K
2021,Maryland,4.00K
2021,Maryland,3.00K
2021,Maryland,2.00K
2021,Maryland,10.00K
2021,Maryland,4.00K
2021,Maryland,1.00K
2021,Maryland,3.00K
2021,Maryland,10.00K
2021,Maryland,2.00K
2021,Maryland,6.00K
2021,Maryland,40.00K
2021,Maryland,2.00K
2021,Maryland,2.00K
2021,Illinois,5.00K
2021,Missouri,30.00K
2021,Indiana,3.00K
2021,Indiana,1.00K
2021,Indiana,1.00K
2021,Maryland,2.00K
2021,Maryland,4.00K
2021,District Of Columbia,1.00K
2021,Virginia,1.00K
2021,Wisconsin,8.00K
2021,Wisconsin,20.00K
2021,Wisconsin,20.00K
2021,West Virginia,20.00K
2021,West Virginia,3.00K
2021,West Virginia,5.00K
2021,Utah,2.50K
2021,West Virginia,3.00K
2021,West Virginia,10.00K
2021,West Virginia,0.50K
2021,Puerto Rico,1.00K
2021,Puerto Rico,0.50K
2021,Nebraska,3000.00K
2021,Pennsylvania,7.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,9.00K
2021,Florida,2.00K
2021,Florida,2.00K
2021,Florida,100.00K
2021,Florida,1.00K
2021,Virginia,5.00K
2021,Virginia,1.50K
2021,North Carolina,2.50K
2021,North Carolina,10.00K
2021,Virginia,0.50K
2021,Virginia,1.00K
2021,Virginia,2.50K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,0.50K
2021,Virginia,0.50K
2021,Virginia,0.50K
2021,Virginia,1.50K
2021,West Virginia,5.00K
2021,West Virginia,0.50K
2021,Virginia,10.00K
2021,Virginia,0.50K
2021,Virginia,3.00K
2021,Virginia,0.50K
2021,Virginia,0.50K
2021,Virginia,12.00K
2021,Virginia,5.00K
2021,Virginia,1.00K
2021,North Carolina,0.50K
2021,North Carolina,0.50K
2021,North Carolina,1.50K
2021,Virginia,15.00K
2021,Virginia,1.50K
2021,Virginia,1.50K
2021,Virginia,5.00K
2021,Virginia,0.50K
2021,Virginia,5.00K
2021,Virginia,0.50K
2021,Virginia,3.00K
2021,Virginia,10.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Maryland,12.00K
2021,Maryland,6.00K
2021,Maryland,5.00K
2021,Maryland,1.00K
2021,Maryland,10.00K
2021,Maryland,3.00K
2021,Maryland,3.00K
2021,Maryland,1.00K
2021,Maryland,2.00K
2021,Maryland,1.00K
2021,Maryland,2.00K
2021,Maryland,2.00K
2021,Maryland,15.00K
2021,Maryland,5.00K
2021,Maryland,10.00K
2021,Maryland,5.00K
2021,Maryland,5.00K
2021,Maryland,1.00K
2021,Maryland,50.00K
2021,Maryland,2.00K
2021,Maryland,3.00K
2021,Maryland,2.00K
2021,Maryland,2.00K
2021,Missouri,20.00K
2021,Missouri,10.00K
2021,Missouri,5.00K
2021,Indiana,20.00K
2021,Florida,2.00K
2021,Maryland,300.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Maryland,500.00K
2021,Maryland,7.00K
2021,Maryland,4.00K
2021,Wisconsin,10.00K
2021,Florida,2.00K
2021,Illinois,2.00K
2021,West Virginia,4.00K
2021,West Virginia,5.00K
2021,West Virginia,7.00K
2021,Utah,50.00K
2021,Utah,25.00K
2021,Colorado,5.00K
2021,Colorado,100.00K
2021,Puerto Rico,0.50K
2021,Pennsylvania,2.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,25.00K
2021,Pennsylvania,9.00K
2021,Pennsylvania,15.00K
2021,Pennsylvania,12.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,Alabama,5.00K
2021,Florida,2.00K
2021,Florida,2.00K
2021,Florida,50.00K
2021,North Dakota,250.00K
2021,North Dakota,300.00K
2021,Virginia,1.00K
2021,Virginia,0.50K
2021,Virginia,0.50K
2021,Virginia,1.50K
2021,Virginia,0.50K
2021,North Carolina,1.00K
2021,Virginia,5.00K
2021,Virginia,1.50K
2021,Virginia,0.50K
2021,Virginia,5.00K
2021,Colorado,10.00K
2021,Colorado,10.00K
2021,Ohio,50.00K
2021,Ohio,5.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Maryland,2.00K
2021,Maryland,3.00K
2021,Maryland,4.00K
2021,Maryland,500.00K
2021,Maryland,5.00K
2021,Maryland,1.00K
2021,Maryland,4.00K
2021,Maryland,10.00K
2021,Maryland,6.00K
2021,District Of Columbia,2.00K
2021,West Virginia,3.00K
2021,West Virginia,30.00K
2021,West Virginia,20.00K
2021,West Virginia,12.00K
2021,Maryland,1.00K
2021,Maryland,2.00K
2021,Maryland,1.00K
2021,Maryland,2.00K
2021,Virginia,1.00K
2021,Virginia,5.00K
2021,Virginia,20.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,West Virginia,3.00K
2021,West Virginia,8.00K
2021,Texas,1.00K
2021,New Mexico,20.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,1.00K
2021,West Virginia,6.00K
2021,West Virginia,4.00K
2021,West Virginia,4.00K
2021,Colorado,10.00K
2021,Colorado,5.00K
2021,Colorado,2.50K
2021,Utah,5.00K
2021,Utah,1.00K
2021,Pennsylvania,30.00K
2021,Pennsylvania,9.00K
2021,Pennsylvania,6.00K
2021,Pennsylvania,6.00K
2021,Pennsylvania,20.00K
2021,Alabama,25.00K
2021,North Carolina,2.00K
2021,North Carolina,1.00K
2021,North Carolina,3.00K
2021,North Carolina,1.00K
2021,North Carolina,2.00K
2021,North Carolina,2.00K
2021,Kansas,1.00K
2021,Florida,50.00K
2021,Florida,50.00K
2021,Florida,50.00K
2021,Florida,11.50M
2021,North Dakota,15.00K
2021,South Carolina,75.00K
2021,Virginia,1.00K
2021,Missouri,25.00K
2021,Missouri,20.00K
2021,Michigan,10.00K
2021,Virginia,2.00K
2021,Virginia,5.00K
2021,Mississippi,1.80M
2021,Colorado,10.00K
2021,California,2.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,150.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,North Carolina,1.00K
2021,North Carolina,5.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,4.00K
2021,Maryland,2.00K
2021,Maryland,1.00K
2021,Maryland,4.00K
2021,Maryland,2.00K
2021,Maryland,1.00K
2021,West Virginia,1.00K
2021,West Virginia,1.00K
2021,West Virginia,1.00K
2021,West Virginia,4.00K
2021,West Virginia,2.00K
2021,Michigan,15.00K
2021,Michigan,15.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,2.00K
2021,New Mexico,150.00K
2021,Virginia,4.00K
2021,Indiana,50.00K
2021,Indiana,1.00K
2021,Vermont,10.00K
2021,Ohio,2.00K
2021,Ohio,8.00K
2021,Ohio,5.00K
2021,Colorado,2.00K
2021,Colorado,1.00K
2021,Utah,1.00K
2021,Colorado,250.00K
2021,Wyoming,10.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,North Carolina,10.00K
2021,Nebraska,5.00K
2021,Texas,20.00K
2021,Florida,50.00K
2021,Florida,50.00K
2021,Florida,50.00K
2021,Florida,722.00K
2021,Georgia,3.00K
2021,Georgia,3.00K
2021,North Dakota,7.00K
2021,Arizona,10.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Nevada,2.00K
2021,Arizona,25.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,California,50.00K
2021,California,1.00K
2021,California,5.00K
2021,California,10.00K
2021,North Carolina,5.00K
2021,North Carolina,5.00K
2021,North Carolina,10.00K
2021,California,2.00M
2021,California,100.00K
2021,California,2.50M
2021,Virginia,3.00K
2021,Virginia,3.00K
2021,New Jersey,3.00K
2021,New Jersey,1.00K
2021,New York,3.00K
2021,New York,150.00K
2021,Virginia,1.00K
2021,Virginia,12.00K
2021,Virginia,4.00K
2021,Virginia,5.00K
2021,Virginia,5.00K
2021,Virginia,1.00K
2021,West Virginia,4.00K
2021,West Virginia,1.00K
2021,West Virginia,1.00K
2021,West Virginia,1.00K
2021,Michigan,10.00K
2021,Michigan,3.00K
2021,Pennsylvania,6.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,10.00K
2021,New Mexico,25.00K
2021,New Mexico,10.00K
2021,Wisconsin,3.00K
2021,Wisconsin,150.00K
2021,Indiana,1.00K
2021,Indiana,1.00K
2021,Indiana,0.50K
2021,Indiana,3.00K
2021,Indiana,1.00K
2021,Indiana,10.00K
2021,Indiana,1.50K
2021,Ohio,3.00K
2021,Ohio,3.00K
2021,Ohio,5.00K
2021,Ohio,3.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,7.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,4.00K
2021,Georgia,5.00K
2021,Illinois,5.00K
2021,Texas,50.00K
2021,Texas,50.00K
2021,Florida,50.00K
2021,Florida,50.00K
2021,Florida,50.00K
2021,Georgia,3.00K
2021,Georgia,3.00K
2021,Georgia,3.00K
2021,North Dakota,7.00K
2021,Virginia,5.00K
2021,Virginia,1.50K
2021,Wisconsin,2.00K
2021,Montana,3.57M
2021,Vermont,5.00K
2021,Oklahoma,25.00K
2021,Virginia,2.00K
2021,Virginia,3.00K
2021,Virginia,3.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,10.00K
2021,Virginia,5.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,10.00K
2021,Virginia,50.00K
2021,Virginia,5.00K
2021,Virginia,20.00K
2021,Virginia,6.00K
2021,Virginia,10.00K
2021,Maryland,10.00K
2021,Maryland,5.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Georgia,1.00K
2021,Michigan,15.00K
2021,Pennsylvania,2.00K
2021,West Virginia,5.00K
2021,Virginia,1.00K
2021,Ohio,10.00K
2021,District Of Columbia,30.00K
2021,Ohio,3.00K
2021,West Virginia,3.00K
2021,West Virginia,3.00K
2021,West Virginia,13.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,6.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,4.00K
2021,Alaska,345.00K
2021,Texas,50.00K
2021,Texas,50.00K
2021,Texas,10.00K
2021,Florida,50.00K
2021,Florida,50.00K
2021,Florida,50.00K
2021,Georgia,3.00K
2021,Georgia,3.00K
2021,Georgia,3.00K
2021,Texas,200.00K
2021,Texas,10.00K
2021,Nebraska,500.00K
2021,North Dakota,200.00K
2021,North Carolina,20.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Arkansas,10.00K
2021,North Carolina,2.50K
2021,North Carolina,5.00K
2021,Virginia,10.00K
2021,Virginia,4.00K
2021,Maryland,1.00K
2021,Maryland,3.00K
2021,Maryland,3.00K
2021,Maryland,1.00K
2021,Maryland,2.00K
2021,Virginia,10.00K
2021,Virginia,10.00K
2021,Virginia,1.00K
2021,Virginia,3.00K
2021,Virginia,1.00K
2021,Virginia,3.00K
2021,Virginia,3.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Florida,1.00K
2021,Florida,2.00K
2021,Florida,5.00K
2021,Florida,10.00K
2021,Florida,1.00K
2021,Alabama,5.00K
2021,Alabama,1.00K
2021,Pennsylvania,14.00K
2021,Indiana,0.25K
2021,Indiana,1.00K
2021,Indiana,1.00K
2021,Ohio,4.00K
2021,Minnesota,185.00K
2021,Missouri,1.00K
2021,Missouri,4.00K
2021,Missouri,1.00K
2021,Illinois,5.00K
2021,West Virginia,3.00K
2021,West Virginia,2.00K
2021,West Virginia,1.00K
2021,West Virginia,5.00K
2021,West Virginia,4.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,7.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,Kansas,15.00K
2021,Virginia,2.50M
2021,Pennsylvania,3.00K
2021,Pennsylvania,3.00K
2021,Missouri,30.00K
2021,Alaska,0.74K
2021,Texas,4.00K
2021,Florida,50.00K
2021,Florida,50.00K
2021,Florida,50.00K
2021,Georgia,3.00K
2021,Georgia,3.00K
2021,Georgia,3.00K
2021,Texas,50.00K
2021,Texas,250.00K
2021,Nebraska,50.00K
2021,North Dakota,20.00K
2021,Colorado,15.00K
2021,Colorado,10.00K
2021,Kansas,1.00K
2021,North Carolina,50.00K
2021,North Carolina,10.00K
2021,Maryland,2500.00K
2021,Maryland,1.00K
2021,Maryland,12.00K
2021,Maryland,4.00K
2021,Maryland,15.00K
2021,Maryland,2.00K
2021,Virginia,3.00K
2021,Virginia,1.00K
2021,Virginia,10.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,6.00K
2021,Virginia,1.00K
2021,Virginia,3.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,4.00K
2021,Virginia,20.00K
2021,Virginia,10.00K
2021,Alabama,1.00K
2021,Alabama,5.00K
2021,Indiana,3.00K
2021,Indiana,3.00K
2021,Ohio,3.00K
2021,Ohio,1.00K
2021,Ohio,1.00K
2021,Ohio,1.00K
2021,Ohio,1.00K
2021,Ohio,0.10K
2021,Ohio,3.00K
2021,Ohio,4.00K
2021,Ohio,1.00K
2021,Ohio,1.00K
2021,Ohio,2.00K
2021,Ohio,2.00K
2021,Kentucky,10.00K
2021,Ohio,1.00K
2021,Ohio,3.00K
2021,West Virginia,3.00K
2021,West Virginia,75.00K
2021,West Virginia,3.00K
2021,West Virginia,4.00K
2021,West Virginia,2.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,3.00K
2021,Florida,50.00K
2021,Texas,10.00K
2021,North Dakota,35.00K
2021,New York,0.10K
2021,Maryland,5.00K
2021,Maryland,3.00K
2021,Maryland,10.00K
2021,Maryland,5.00K
2021,Maryland,2.00K
2021,Maryland,2.00K
2021,District Of Columbia,20.00K
2021,West Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,8.00K
2021,Virginia,1.00K
2021,Virginia,3.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,West Virginia,1.00K
2021,West Virginia,2.00K
2021,West Virginia,4.00K
2021,Maryland,3.00K
2021,Maryland,1.00K
2021,Maryland,1.00K
2021,Indiana,3.00K
2021,Indiana,2.00K
2021,Indiana,6.00K
2021,Wisconsin,3.00K
2021,Ohio,5.00K
2021,Ohio,1.00K
2021,Ohio,8.00K
2021,Ohio,1.00K
2021,Ohio,1.00K
2021,Ohio,0.10K
2021,Ohio,1.00K
2021,Ohio,0.10K
2021,Ohio,8.00K
2021,Ohio,3.00K
2021,Illinois,10.00K
2021,Indiana,20.00K
2021,West Virginia,4.00K
2021,West Virginia,3.00K
2021,West Virginia,5.00K
2021,West Virginia,5.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,4.00K
2021,North Dakota,2.00K
2021,New Mexico,100.00K
2021,Kentucky,10.00K
2021,Texas,10.00K
2021,Texas,250.00K
2021,Texas,25.00K
2021,New York,1.00K
2021,New York,1.00K
2021,New York,0.50K
2021,West Virginia,1.00K
2021,West Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,5.00K
2021,Virginia,5.00K
2021,Virginia,300.00K
2021,Virginia,25.00K
2021,Virginia,2.00K
2021,Virginia,4.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Missouri,10.00K
2021,Indiana,2.00K
2021,Iowa,2.00K
2021,Iowa,2.00K
2021,Iowa,1.00K
2021,Wisconsin,5.00K
2021,Wisconsin,3.00K
2021,Kentucky,75.00K
2021,Kentucky,10.00K
2021,Missouri,20.00K
2021,West Virginia,8.00K
2021,West Virginia,5.00K
2021,West Virginia,3.00K
2021,West Virginia,5.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,12.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,Indiana,5.00K
2021,New York,10.00K
2021,New York,15.00K
2021,New York,50.00K
2021,New York,100.00K
2021,Missouri,225.00K
2021,Georgia,1.00K
2021,Georgia,7.00K
2021,Georgia,2.00K
2021,Utah,250.00K
2021,Utah,100.00K
2021,Texas,100.00K
2021,Louisiana,5.00K
2021,Oklahoma,10.00K
2021,Oklahoma,150.00K
2021,Oklahoma,25.00K
2021,Texas,40.00K
2021,Texas,7.00K
2021,Texas,3.00K
2021,Texas,17.00K
2021,Texas,18.00K
2021,Oklahoma,5.00K
2021,Oklahoma,10.00K
2021,Florida,10.00K
2021,Maine,2000.00K
2021,Maine,200.00K
2021,Tennessee,3.00K
2021,Tennessee,25.00K
2021,Indiana,2.00K
2021,Indiana,15.00K
2021,Indiana,5.00K
2021,New York,2.00K
2021,New York,3.00K
2021,Indiana,4.00K
2021,Kentucky,25.00K
2021,West Virginia,10.00K
2021,Missouri,5.00K
2021,Missouri,2.00K
2021,Washington,40.00K
2021,Connecticut,30.00K
2021,Connecticut,50.00K
2021,Connecticut,50.00K
2021,Connecticut,3.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,10.00K
2021,Wisconsin,450.00K
2021,Minnesota,2.00K
2021,Minnesota,2.00K
2021,Tennessee,15.00K
2021,Georgia,15.00K
2021,Kentucky,0.50K
2021,Kentucky,0.10K
2021,Texas,10.00K
2021,Texas,1.00K
2021,Texas,10.00K
2021,Louisiana,1.00M
2021,Louisiana,20.00K
2021,Louisiana,2.50M
2021,Ohio,30.00K
2021,Kentucky,1.00K
2021,Kentucky,4.00K
2021,Ohio,2.00K
2021,Ohio,0.25K
2021,Ohio,5.00K
2021,Ohio,8.00K
2021,Texas,0.50K
2021,Arizona,15.00K
2021,Maine,1500.00K
2021,Tennessee,3.00K
2021,Tennessee,3.00K
2021,Tennessee,3.00K
2021,New York,2.00K
2021,New York,2.00K
2021,Vermont,5.00K
2021,Texas,49.00K
2021,Kentucky,4.00K
2021,Kentucky,3.00K
2021,Indiana,45.00K
2021,Georgia,100.00K
2021,Georgia,50.00K
2021,Oklahoma,3.00K
2021,Oklahoma,20.00K
2021,South Carolina,5.00K
2021,South Carolina,1.00K
2021,South Carolina,1.50K
2021,Puerto Rico,0.50K
2021,Connecticut,100.00K
2021,Connecticut,10.00K
2021,Minnesota,0.50K
2021,Rhode Island,50.00K
2021,Rhode Island,4.00K
2021,Massachusetts,5.00K
2021,Minnesota,50.00K
2021,Texas,250.00K
2021,Oklahoma,50.00K
2021,Colorado,170.00K
2021,Louisiana,20.00K
2021,Texas,150.00K
2021,Texas,2.00M
2021,Texas,3.00M
2021,Texas,850.00K
2021,Kentucky,0.10K
2021,Florida,1.00K
2021,Oklahoma,10.00K
2021,Oklahoma,10.00K
2021,Virginia,10.00K
2021,Tennessee,5.00K
2021,Tennessee,20.00K
2021,Tennessee,10.00K
2021,Indiana,0.50K
2021,Indiana,4.00K
2021,Indiana,2.00K
2021,West Virginia,1.50K
2021,West Virginia,4.00K
2021,Kentucky,10.00K
2021,Missouri,200.00K
2021,Missouri,10.00K
2021,Georgia,20.00K
2021,Florida,1.00K
2021,Florida,5.00K
2021,Florida,1.00K
2021,Oklahoma,10.00K
2021,Oklahoma,100.00K
2021,Washington,10.00K
2021,Oregon,10.00K
2021,Mississippi,4.00K
2021,Puerto Rico,1.00K
2021,Puerto Rico,1.00K
2021,North Carolina,100.00K
2021,Puerto Rico,1.00K
2021,Connecticut,5.00K
2021,Connecticut,30.00K
2021,Minnesota,5.00K
2021,Wisconsin,2.00K
2021,Wisconsin,3.00K
2021,Texas,5.00K
2021,Louisiana,500.00K
2021,Tennessee,10.00K
2021,Utah,3.00M
2021,Arizona,1.00K
2021,Indiana,4.00K
2021,Indiana,500.00K
2021,Missouri,20.00K
2021,Missouri,400.00K
2021,Oklahoma,50.00K
2021,Louisiana,15.00K
2021,Louisiana,5.00K
2021,Mississippi,10.00K
2021,Mississippi,10.00K
2021,Mississippi,5.00K
2021,South Carolina,1.00K
2021,Georgia,15.00K
2021,Minnesota,2.00K
2021,Wisconsin,10.00K
2021,Wisconsin,2.00K
2021,Wisconsin,2.00K
2021,Texas,100.00K
2021,Virginia,11.00K
2021,Maryland,2.00K
2021,Tennessee,5.00K
2021,Maryland,10.00K
2021,Missouri,5.00K
2021,California,17.95M
2021,Oklahoma,5.00K
2021,Louisiana,5.00K
2021,Mississippi,3.00K
2021,Mississippi,3.00K
2021,Massachusetts,1.00M
2021,Puerto Rico,1.00K
2021,Puerto Rico,1.00K
2021,Puerto Rico,5.00K
2021,Missouri,75.00K
2021,Missouri,80.00K
2021,Alabama,100.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,1.00K
2021,New York,5.00K
2021,New York,20.00K
2021,Louisiana,2.00K
2021,Texas,50.00K
2021,Pennsylvania,8.00K
2021,Minnesota,250.00K
2021,Minnesota,0.50K
2021,Texas,25.00K
2021,Michigan,1.00K
2021,Pennsylvania,3.00K
2021,Indiana,0.50K
2021,Maryland,5.00K
2021,Maryland,2.00K
2021,Maryland,2.00K
2021,Maryland,2.00K
2021,Maryland,5.00K
2021,Maryland,1.00K
2021,Maryland,2.00K
2021,Maryland,2.00K
2021,Missouri,25.00K
2021,Illinois,4.00K
2021,Missouri,1.00K
2021,Missouri,1.00K
2021,California,21.50M
2021,Wisconsin,5.00K
2021,Wisconsin,30.00K
2021,Ohio,40.00K
2021,Ohio,100.00K
2021,Massachusetts,1.66M
2021,Rhode Island,30.00K
2021,Texas,50.00K
2021,California,20.00K
2021,California,30.00K
2021,Minnesota,5.00K
2021,Alabama,2.00K
2021,Florida,1.00K
2021,New York,10.00K
2021,New York,10.00K
2021,New York,10.00K
2021,New York,5.00K
2021,New York,5.00K
2021,New York,5.00K
2021,Mississippi,3.00K
2021,Massachusetts,36.50K
2021,Rhode Island,15.00K
2021,Rhode Island,10.00K
2021,Texas,5.00K
2021,Tennessee,50.00K
2021,Arkansas,2.00K
2021,Arkansas,50.00K
2021,Nebraska,10.00K
2021,Minnesota,250.00K
2021,Michigan,25.00K
2021,Michigan,25.00K
2021,Michigan,25.00K
2021,Mississippi,20.00K
2021,Virginia,15.00K
2021,Ohio,200.00K
2021,Kentucky,15.00K
2021,Ohio,100.00K
2021,Massachusetts,118.40K
2021,South Carolina,50.00K
2021,Arkansas,5.00K
2021,Alabama,1.00K
2021,Tennessee,0.50K
2021,New York,5.00K
2021,New York,5.00K
2021,New York,5.00K
2021,New York,5.00K
2021,New York,10.00K
2021,New York,100.00K
2021,New York,5.00K
2021,New York,5.00K
2021,New York,5.00K
2021,New York,5.00K
2021,Mississippi,50.00K
2021,Mississippi,150.00K
2021,Mississippi,25.00K
2021,Rhode Island,3.00K
2021,Arkansas,75.00K
2021,New Mexico,5.00K
2021,Virginia,10.00K
2021,Minnesota,0.50K
2021,Florida,1500.00K
2021,Florida,0.50K
2021,Florida,0.50K
2021,Florida,0.50K
2021,Michigan,25.00K
2021,Maryland,200.00K
2021,Maryland,2.00K
2021,Wisconsin,20.00K
2021,Washington,500.00K
2021,Virginia,2.00K
2021,South Carolina,50.00K
2021,South Carolina,1.00K
2021,Texas,3.00K
2021,Oklahoma,3.00M
2021,Oklahoma,15.00K
2021,New York,150.00K
2021,New York,100.00K
2021,New York,50.00K
2021,New York,5.00K
2021,New York,5.00K
2021,New York,1.00K
2021,New York,2.00K
2021,New York,50.00K
2021,Arizona,1.00K
2021,Arizona,2.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,5.00K
2021,Arizona,100.00K
2021,Rhode Island,30.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,10.00K
2021,Texas,5.00K
2021,California,5.00K
2021,South Dakota,5.00K
2021,American Samoa,10.00K
2021,Missouri,20.00K
2021,Texas,5.00K
2021,Texas,10.00K
2021,Texas,2.00K
2021,West Virginia,5.00K
2021,West Virginia,15.00K
2021,Arizona,5.00K
2021,Arkansas,100.00K
2021,Maryland,10.00K
2021,Maryland,20.00K
2021,Maryland,2.00K
2021,Maryland,40.00K
2021,Maryland,2.00K
2021,Georgia,1.00K
2021,New York,150.00K
2021,New York,100.00K
2021,New York,200.00K
2021,New York,150.00K
2021,New York,25.00K
2021,New York,50.00K
2021,New York,5.00K
2021,New York,5.00K
2021,Pennsylvania,2.00K
2021,Texas,0.50K
2021,Idaho,4.00K
2021,Missouri,10.00K
2021,Kansas,10.00K
2021,Wisconsin,5.00K
2021,Texas,100.00K
2021,Virginia,200.00K
2021,Missouri,5.00K
2021,Missouri,1.00K
2021,Missouri,1.00K
2021,Kentucky,1.00K
2021,Missouri,1.00K
2021,Missouri,1.00K
2021,Alabama,5.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,1.50K
2021,Minnesota,250.00K
2021,Minnesota,100.00K
2021,Wisconsin,1.00K
2021,Maryland,4.00K
2021,Maryland,1.00K
2021,Maryland,1.00K
2021,Maryland,1.00K
2021,Maryland,1.00K
2021,Maryland,3.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,North Carolina,10.00K
2021,Arizona,75.00K
2021,Idaho,5.00K
2021,Oklahoma,50.00K
2021,Oklahoma,35.00K
2021,Tennessee,5.00K
2021,Pennsylvania,8.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,4.00K
2021,Kentucky,3.00K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Ohio,300.00K
2021,Massachusetts,0.60M
2021,Massachusetts,1.25M
2021,Florida,5.00K
2021,Florida,5.00K
2021,Florida,5.00K
